F_1 (bot),F_2 (bot),F_1 (top),F_2 (top),elastic_energy,fracture_dissipation,undamaged_elastic_energy,external_work,"displacement 1 [0, 0.001, 0]","displacement 2 [0, 0.001, 0]","displacement 1 [0.0005, 0.00049, 0]","displacement 2 [0.0005, 0.00049, 0]","displacement 1 [0.0005, 0.00051, 0]","displacement 2 [0.0005, 0.00051, 0]"
0.0,0.0,0.0,0.0,0.0,0.03367083449958474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.92933975332201,-9808.615274995105,37.061474747971396,9808.933129953983,0.0002948682036580807,0.03367083457209669,0.0003025988317006023,0.0005881638684904763,3.398952598041924e-12,6.000001299189808e-08,-1.429209274303304e-08,2.561517907818247e-08,-1.4298728556540479e-08,3.4348025366856066e-08
71.85940042866721,-19617.203758350715,74.12359225502169,19617.651210832246,0.0011794709337971283,0.033670835661237256,0.0012104046970530526,0.0023526301908946778,6.771262332567647e-12,1.1999999786352225e-07,-2.8584122129997808e-08,5.122975322467454e-08,-2.8597425743167452e-08,6.869665227827506e-08
107.78699020450767,-29425.731966745185,111.18688222615994,29426.420439645917,0.0026538030771138363,0.03367084038498791,0.002723447206636364,0.005293410373897327,1.0121443647612002e-11,1.799999985429948e-07,-4.287585144921171e-08,7.684298118967382e-08,-4.2895871101725644e-08,1.0304658899620057e-07
143.71916614861007,-39234.17197908325,148.24942074033757,39235.09525340161,0.004717855857589701,0.03367085311098018,0.004841774280675827,0.00941048179000507,1.3480926298231901e-11,2.3999999854249376e-07,-5.716722179314556e-08,1.0245435598631999e-07,-5.71938932842874e-08,1.3739843648895902e-07
179.64832005891827,-49042.49258639281,185.3125854237883,49043.654242624536,0.0073716170478436635,0.03367087996724123,0.0075654528161182896,0.014703826437345222,1.6832372709508032e-11,2.99999997948466e-07,-7.145815818287593e-08,1.280633175636565e-07,-7.149152665763069e-08,1.717526705957496e-07
215.57843240185127,-58850.664884851896,222.37505655499376,58852.083894478645,0.010615070859275747,0.033670928855185765,0.01089457070557675,0.021173424741889657,2.0181514292250727e-11,3.600000002386639e-07,-8.574850780572783e-08,1.5366914957721098e-07,-8.578852774885755e-08,2.061099854950371e-07
251.5075208355383,-68658.6656431483,259.4389823760247,68660.31324030092,0.01444819771844529,0.033671009672643665,0.01482923738922053,0.028819228262097315,2.353204223539814e-11,4.2000000012941404e-07,-1.0003816014372039e-07,1.7927130576862786e-07,-1.000848618807934e-07,2.4047109299982856e-07
287.4372939825138,-78466.45001562244,296.50277156309056,78468.3434859246,0.018870974552502633,0.03367113398620202,0.01936957837028248,0.037641216393823666,2.686426690997099e-11,4.799999991268224e-07,-1.1432690239413677e-07,2.0486904793854908e-07,-1.1438042436493088e-07,2.748364867160354e-07
323.3661461418574,-88274.00204966993,333.56687051390577,88276.13091049256,0.023883374263173506,0.03367131560335895,0.02451575565571459,0.04763933111561908,3.016194087484033e-11,5.399999993088748e-07,-1.2861485420934037e-07,2.3046169638301932e-07,-1.2867502360462335e-07,3.092070110816993e-07
