F_1 (bot),F_2 (bot),F_1 (top),F_2 (top),elastic_energy,fracture_dissipation,undamaged_elastic_energy,external_work,"displacement 1 [0, 0.001, 0]","displacement 2 [0, 0.001, 0]","displacement 1 [0.0005, 0.00049, 0]","displacement 2 [0.0005, 0.00049, 0]","displacement 1 [0.0005, 0.00051, 0]","displacement 2 [0.0005, 0.00051, 0]"
0.0,0.0,0.0,0.0,0.0,0.037073294355877626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.00345809239965,-9800.621608881826,34.566875779500236,9819.151831295068,0.0002945336342447939,0.03707329443790015,0.0003041436617643504,0.0005929453377432594,1.0439771259220045e-11,6.000000858557958e-08,-1.4242881016892893e-08,2.534429497430628e-08,-1.4263622658217524e-08,3.4565132834932256e-08
72.00724873274972,-19601.235597787985,69.13288083515486,19637.81645267689,0.0011781322781830605,0.037073295668697666,0.0012165869857922293,0.0023717198862593988,2.082175391197104e-11,1.2000000002929984e-07,-2.8485580025622647e-08,5.06879066963202e-08,-2.852706275069055e-08,6.913093513595579e-08
108.01242702047429,-29401.750493649968,103.69639515762799,29456.663788152542,0.0026507902505013793,0.037073301004551876,0.0027373675834326725,0.005336362181963812,3.121051154643407e-11,1.8000000268559165e-07,-4.27279623409621e-08,7.603014671578525e-08,-4.2790172564403924e-08,1.0369818167842193e-07
144.01528190317043,-39202.200190315634,138.26570735077598,39275.37868937025,0.004712497607011151,0.03707331538000768,0.004866549145059527,0.009486827744266456,4.1613185779535186e-11,2.399999973020951e-07,-5.696997572986387e-08,1.0137016372842811e-07,-5.7052902566575934e-08,1.382675341004009e-07
180.01774018039205,-49002.49724431467,172.8312800566965,49094.02337220352,0.0073632403180654915,0.03707334593607815,0.0076042175050556856,0.01482312382493294,5.2025126582298327e-11,3.0000000120817157e-07,-7.121143423321033e-08,1.267074201571173e-07,-7.131509368566524e-08,1.7283966566353698e-07
216.0216095340641,-58802.627841368325,207.39905696948716,58912.443360624544,0.010602999998746195,0.03707340186512572,0.010950489239957749,0.021345181787551862,6.242315192241284e-11,3.6000000017384144e-07,-8.545225186686542e-08,1.520412106880711e-07,-8.55766171383306e-08,2.0741529738321483e-07
252.02585713536934,-68602.5410993651,241.9651479434225,68730.6825310455,0.014431754751224699,0.037073494093429256,0.01490550606880099,0.02905299310447447,7.281806987670448e-11,4.199999989484101e-07,-9.969218075703923e-08,1.7737067012011533e-07,-9.983729523621734e-08,2.419951621425868e-07
288.0285870515734,-78402.22773765567,276.53194689994564,78548.70659052508,0.018849478375099774,0.03707363578367052,0.019469426247871714,0.03794651636642495,8.321386993885936e-11,4.800000001684208e-07,-1.1393121178589758e-07,2.0269524782561326e-07,-1.1409700626500528e-07,2.7657993779269953e-07
324.0327736706419,-88201.66343675744,311.1004529321977,88366.45788626591,0.023856140064622038,0.037073842633478994,0.024642466190363768,0.048025686351166115,9.361699753019334e-11,5.400000002847076e-07,-1.2816922169987828e-07,2.2801412759428827e-07,-1.283556449500959e-07,3.1117043187413004e-07
360.0365166620316,-98000.77310028058,345.66880533607264,98183.91203441849,0.02945170473698753,0.037074132280495574,0.030424828469731605,0.059290458728698425,1.0401608865671047e-10,6.000000004604097e-07,-1.4240590154926733e-07,2.5332665068488805e-07,-1.4261301650291016e-07,3.457673067090485e-07
396.0405731499727,-107799.53419796303,380.23781831147534,108001.02808493587,0.035636133733518656,0.03707452404297526,0.03681677292837012,0.07174076465220425,1.1442997855715917e-10,6.600000010195059e-07,-1.5664120270108864e-07,2.786320946207116e-07,-1.5686898690178992e-07,3.803713413983001e-07
432.0460419892796,-117597.93069948381,414.8069565904761,117817.77230729672,0.04240938374301974,0.0370750398387701,0.043818586862388466,0.08537653117287636,1.2483442761174615e-10,7.200000000018399e-07,-1.7087499226419995e-07,3.0392948879142586e-07,-1.7112340729873958e-07,4.149834261778438e-07
468.0499028332934,-127395.90717621925,449.376424478498,127634.11425458749,0.049771406967967585,0.03707570381526168,0.05143057183483035,0.1001976920087049,1.3524763390173864e-10,7.800000001193671e-07,-1.8510716033434653e-07,3.2921833923968114e-07,-1.8537613922839617e-07,4.496040300211965e-07
504.05402151544956,-137193.42609899255,483.9470732964346,137450.02037900002,0.05772214869598651,0.037076544874079256,0.0596530946872063,0.11620415515960295,1.4564914205473748e-10,8.400000002132761e-07,-1.993373447759472e-07,3.544976057685356e-07,-1.9962708388806828e-07,4.842341186714802e-07
540.0584860457672,-146990.44581685326,518.5183105204143,147265.44198526125,0.06626154615151357,0.03707759700894141,0.06848655063760913,0.13339582894833316,1.5602466088560148e-10,9.000000009177473e-07,-2.1356549711680862e-07,3.797664855446614e-07,-2.138760530004803e-07,5.188747905426101e-07
576.0636620968486,-156786.91521062196,553.0911281259654,157080.32898858123,0.07538954196879549,0.037078886635891116,0.07793135250858073,0.1517725886016057,1.6642240778528165e-10,9.60000000086716e-07,-2.277915202087768e-07,4.0502410573110534e-07,-2.2812281138312392e-07,5.53526572300418e-07
612.0681834475874,-166582.82537997898,587.6631848808407,166894.67114363407,0.08510606938374086,0.03708044789046276,0.08798794728475655,0.17133435971333483,1.7681258679220203e-10,1.0200000000880336e-06,-2.42015219581506e-07,4.3026989127900474e-07,-2.423673641968581e-07,5.881902324830604e-07
648.0729270829436,-176378.13628384177,622.2373636039094,176708.41145277143,0.09541105621566894,0.0370823177939852,0.09865685042029047,0.19208099574663767,1.8719845566110415e-10,1.079999999978423e-06,-2.562364722641372e-07,4.5550291717925045e-07,-2.566094909875766e-07,6.228666735930725e-07
684.0778673818685,-186172.7929197791,656.8122978222854,186521.5289896488,0.10630442530128384,0.037084536007505206,0.10993856347726123,0.21401240559959972,1.9756962126826936e-10,1.1400000001020136e-06,-2.704551433924975e-07,4.807224216016691e-07,-2.708490164839943e-07,6.575566922699064e-07
720.0823034485138,-195966.7365984857,691.3882731581945,196333.9673588866,0.11778608672249438,0.03708715243101065,0.12183374755760663,0.23712844340775108,2.0794046310004902e-10,1.199999999885629e-06,-2.846710275935155e-07,5.059272227462277e-07,-2.850856650121508e-07,6.922614401179047e-07
756.0877024657859,-205759.92616624583,725.9654034158877,206145.6578201336,0.12985594033548142,0.03709022331887725,0.13434301585981562,0.2614289138366241,2.1830520203315363e-10,1.2599999998582522e-06,-2.988838402959321e-07,5.311163209084447e-07,-2.993190917037208e-07,7.269820251597787e-07
792.0928652005863,-215552.29622835814,760.5435586910471,215956.55975074106,0.14251388211022756,0.0370938054988533,0.14746709279985062,0.2869136644811951,2.2868909577358036e-10,1.3199999998186903e-06,-3.1309302499369005e-07,5.562885467442096e-07,-3.135492985207413e-07,7.617195885643687e-07
828.0981199620937,-225343.83673214045,795.1233415189786,225766.6388542993,0.15575982930687876,0.03709793268181334,0.16120667609615094,0.31358254437420985,2.3907341440315563e-10,1.3799999996268815e-06,-3.272988687368839e-07,5.814434196493968e-07,-3.2777616385949666e-07,7.964746610083759e-07
864.1037123094072,-235134.49970350697,829.7033802150796,235575.8656355192,0.16959366534671555,0.03710267074268668,0.17556260458396755,0.3414353991061184,2.4946455239787416e-10,1.4400000001685572e-06,-3.4150097520960574e-07,6.065796431789596e-07,-3.419995420643165e-07,8.31248420635265e-07
900.109415566004,-244924.15730715886,864.2856280366897,245384.1228103777,0.18401523269608622,0.03710812030884685,0.19053585084769126,0.37047193912156723,2.598700933867631e-10,1.5000000001944568e-06,-3.5569849307905314e-07,6.316953696307705e-07,-3.562191241369271e-07,8.660427189883026e-07
936.1153160688621,-254712.82342428455,898.8690532503936,255191.41086274685,0.1990244473028132,0.03711430643489497,0.20612725884397928,0.40069203397515085,2.702689551659042e-10,1.5600000002943957e-06,-3.6989204481248056e-07,6.567904931249534e-07,-3.7043489635555816e-07,9.008577217322264e-07
972.1218713322008,-264500.43998235196,933.4543336463757,264997.6816999275,0.21462117248167198,0.03712130548439778,0.22233786789792825,0.43209547295580636,2.8065068276447337e-10,1.6200000006481561e-06,-3.8408123337080223e-07,6.818637137206956e-07,-3.846466728011784e-07,9.356947136176897e-07
1008.1288745477761,-274286.9370460357,968.0410542089114,274802.87065324094,0.23080526233732424,0.03712919848376214,0.23916880377010122,0.4646820163513089,2.9098866340511424e-10,1.6799999993217729e-06,-3.982657933635688e-07,7.069136946991372e-07,-3.9885420570223156e-07,9.705551124165014e-07
1044.1354299472775,-284072.30084677634,1002.6292591567786,284606.9572908434,0.24757658895347995,0.03713804654038146,0.2566211763282415,0.4984514870568461,3.013253745878889e-10,1.7399999996899526e-06,-4.124457902144874e-07,7.319397624113162e-07,-4.1305747377981597e-07,1.0054394161653285e-06
1080.1423545589632,-293856.42101216805,1037.2205889237694,294409.8197246492,0.26493496073125145,0.037147970258257966,0.2746964305441733,0.5334035116012759,3.115913576586048e-10,1.8000000003016993e-06,-4.266204155594783e-07,7.569398376411048e-07,-4.272561795576529e-07,1.0403498361868461e-06
1116.1487776334923,-303639.2117235795,1071.812909890557,304211.39849489206,0.28288018770420076,0.037159083245576985,0.29339595024695686,0.5695378240840077,3.21859611318863e-10,1.8600000001494003e-06,-4.407896358251962e-07,7.819121506054353e-07,-4.414493769199781e-07,1.0752880695871346e-06
1152.1562637546212,-313420.5084333642,1106.4071116845985,314011.5213584492,0.3014119942846724,0.037171576171090445,0.31272152617841376,0.6068539228750756,3.32068216284222e-10,1.9200000004319273e-06,-4.5495243010757997e-07,8.068545519148348e-07,-4.556363999112906e-07,1.1102563651652313e-06
1188.164821230503,-323200.35163348995,1141.0041273100937,323810.2402409872,0.32053030431872975,0.03718543748476824,0.33267445435700393,0.6453517042846768,3.4226465066385933e-10,1.979999999746841e-06,-4.691093995532112e-07,8.31767480561988e-07,-4.6981794179198904e-07,1.1452543303104058e-06
1224.1726259868453,-332978.68753565045,1175.602510703295,333607.47646914667,0.34023488884125014,0.037200809163349315,0.35325659789367814,0.685030825123569,3.525440540934776e-10,2.040000000234192e-06,-4.832596689170633e-07,8.566485568829517e-07,-4.839935738182982e-07,1.1802845500278246e-06
1260.1808656433336,-342755.4086186277,1210.2034825475218,343403.1504229503,0.36052554370876155,0.03721780084737243,0.3744698555860329,0.7258909222757572,3.628653202133563e-10,2.1000000003123644e-06,-4.974033650050101e-07,8.81496649713222e-07,-4.981632474996307e-07,1.215348025789917e-06
1296.1897209361218,-352530.4041339094,1244.8074423362987,353197.1493600103,0.381401990017332,0.03723659233801313,0.39631666070473964,0.7679315527402316,3.732511816140888e-10,2.1600000000244365e-06,-5.115403420206097e-07,9.063088933784017e-07,-5.123262905500976e-07,1.2504475850328984e-06
1332.198544310497,-362303.6190855377,1279.4135566479104,362989.41352823866,0.4028640015204136,0.03725730578025558,0.4187991033713014,0.8111523814071007,3.836198025716795e-10,2.2200000006352615e-06,-5.256705261269287e-07,9.310841157970143e-07,-5.264820308281654e-07,1.2855840007866702e-06
1368.2084993847784,-372074.87109992036,1314.0224397570182,372779.7755750564,0.4249112596147441,0.037280148693316605,0.44191998119778914,0.8555527838765006,3.941013222035097e-10,2.279999999907275e-06,-5.397935489212713e-07,9.558192742631143e-07,-5.4062909975815e-07,1.3207608078292397e-06
1404.2182640146223,-381844.1319051396,1348.635047999287,382568.1870499874,0.4475434842193507,0.03730528415158765,0.4656820143061582,0.9011323763564699,4.044351149842087e-10,2.340000000058965e-06,-5.539082285106838e-07,9.805124294691125e-07,-5.547687883059086e-07,1.355979909090262e-06
1440.2288985255514,-391611.2495957205,1383.2502420298906,392354.5165338048,0.47076036605332977,0.03733289557364166,0.49008825030569675,0.9478906070205068,4.146489651122649e-10,2.4000000001219947e-06,-5.680136365219091e-07,1.005161399451111e-06,-5.689010995640321e-07,1.3912433571991569e-06
1476.2388335601227,-401376.22295946477,1417.8687510028305,402138.76406282367,0.49456168626841057,0.03736307640116218,0.5151416723317976,0.9958272194895997,4.2490446222103936e-10,2.4600000002454144e-06,-5.821109069869425e-07,1.0297651688424053e-06,-5.830251286225138e-07,1.426552158674329e-06
1512.2501398654815,-411138.77070407505,1452.4905704148246,411920.6480386721,0.5189469239677719,0.03739621063957723,0.540846467672336,1.0449412608649777,4.353011122201703e-10,2.519999999672907e-06,-5.961993887182981e-07,1.0543193912602612e-06,-5.971386376795834e-07,1.4619104625714304e-06
1548.2619628366576,-420898.5284010263,1487.1164054579494,421699.8335324399,0.5439153892007621,0.037432833787856605,0.5672080309921893,1.0952315338919099,4.4626706944974217e-10,2.5800000004874898e-06,-6.102765989978438e-07,1.07881800086003e-06,-6.11240202132615e-07,1.4973259737544028e-06
1584.2746037112947,-430655.2225212698,1521.746906636959,431476.0309786469,0.5694664730010507,0.03747338004220425,0.5942315737823225,1.1466969081438503,4.5670314198195795e-10,2.6400000000623375e-06,-6.243406012515295e-07,1.1032542330735493e-06,-6.253290978409865e-07,1.532801480428897e-06
1620.287473240994,-440408.64324733155,1556.3818584735154,441249.0462609249,0.5955996249466958,0.03751821200786099,0.6219219075577573,1.19933641313866,4.668103299026847e-10,2.7000000001135558e-06,-6.383906535892521e-07,1.1276261061347706e-06,-6.394020479112865e-07,1.5683408258164259e-06
1656.3008319937062,-450158.8976873986,1591.0218234575038,451018.97609066515,0.6223146705093268,0.037567309276100566,0.650284050356514,1.2531499084499882,4.766678295836683e-10,2.7600000001827447e-06,-6.52428361438409e-07,1.1519329797574205e-06,-6.534619147293846e-07,1.60394530099063e-06
1692.3149614218917,-459905.8818682437,1625.6660629152534,460785.7316703451,0.6496112135344673,0.037620878410544956,0.6793238702590942,1.3081367648925095,4.864952284092273e-10,2.819999999910414e-06,-6.664528355452781e-07,1.1761727756621054e-06,-6.675098316401505e-07,1.6396171663175621e-06
1728.3299551437494,-469649.3730921054,1660.3157205766952,470549.0907809575,0.677488625371717,0.03767934545257287,0.7090484818020896,1.3642959159164496,4.964433434545345e-10,2.88000000030182e-06,-6.804626562840261e-07,1.200341733890063e-06,-6.815446800732113e-07,1.6753613958420536e-06
1764.3454104548496,-479389.0733326057,1694.970888058768,480308.76209594734,0.7059461822448599,0.03774321930454685,0.7394663823799574,1.4216261823875127,5.062012381033655e-10,2.9400000007004863e-06,-6.944582563298189e-07,1.224433453160501e-06,-6.955647803204067e-07,1.7111825265131395e-06
1800.3622020819412,-489125.003034265,1729.6319083312242,490064.7698322068,0.7349835792954038,0.03781257742759766,0.7705851142319688,1.480127097292847,5.159855429858636e-10,2.9999999997764e-06,-7.084405254043545e-07,1.2484470822811596e-06,-7.095711925993394e-07,1.7470823502648777e-06
1836.3789428871928,-498856.74683101685,1764.2983333000514,499816.6927244386,0.7645997851067013,0.037888216683050494,0.8024150822241549,1.5397968975502967,5.260604924461554e-10,3.0599999999812653e-06,-7.224061459173735e-07,1.2723743806888e-06,-7.235614421898382e-07,1.7830695935077931e-06
1872.39705421386,-508584.29163234367,1798.9711305818014,509564.53941551596,0.7947944626733771,0.03797022255574397,0.8349658822628749,1.6006351522698246,5.362367108611145e-10,3.1200000000562042e-06,-7.363571227600413e-07,1.296214672570596e-06,-7.375372480335255e-07,1.8191446486802048e-06
1908.416594363714,-518307.1843263444,1833.6507231420178,519307.86083543435,0.8255665224972663,0.03805942292793345,0.868251350750284,1.662639920569266,5.464564893144807e-10,3.179999999928345e-06,-7.502913834221286e-07,1.3199592039510418e-06,-7.514970836059473e-07,1.8553166017957966e-06
1944.4364160136697,-528024.676735649,1868.3384408069458,529045.9316605172,0.8569143107879805,0.038157173195746075,0.9022888684082238,1.7258082824950483,5.56875492732437e-10,3.240000000243475e-06,-7.642051260150851e-07,1.3435946453231652e-06,-7.654368877460179e-07,1.8915996776642413e-06
1980.4576678818698,-537736.5566937784,1903.0340385604047,538778.5399086203,0.8888370175799611,0.03826394931484541,0.9370938237471149,1.7901388511024698,5.677496000230435e-10,3.300000000353035e-06,-7.780963415625412e-07,1.367115266817497e-06,-7.793579327935632e-07,1.9279989341152115e-06
2016.4798573543771,-547442.7238723646,1937.73771043227,548505.5885137136,0.9213339765888843,0.03838008792478289,0.9726834314887365,1.85563066455727,5.787179523635613e-10,3.360000000151535e-06,-7.919672595663259e-07,1.3905174622033551e-06,-7.932611829824887e-07,1.9645177862905144e-06
2052.503691495797,-557141.4981024002,1972.4522826352063,558225.451549537,0.9544018299569812,0.03850855888775156,1.0090907162634337,1.9222773366694086,5.905932454990083e-10,3.4200000002481695e-06,-8.05809444251213e-07,1.4137756624529756e-06,-8.071353925739298e-07,2.001186717661415e-06
2088.5285881294453,-566832.1211611374,2007.1778403673184,567937.3819054881,0.988038583655926,0.038650885348419525,1.046344744584556,1.990075362488791,6.034201716393502e-10,3.4800000000729966e-06,-8.196198915289145e-07,1.4368727582360973e-06,-8.209775766318258e-07,2.038020977933811e-06
2124.5553858062153,-576514.2725911713,2041.9158755325657,577641.075914804,1.0222429780512539,0.038807833468227755,1.0844767445070524,2.0590228246348485,6.168742511934867e-10,3.540000000072694e-06,-8.334032589343812e-07,1.4597985280209172e-06,-8.347855322507453e-07,2.075027083799997e-06
2160.583801976646,-586187.7962531596,2076.666201988148,587336.3812193661,1.0570139345507479,0.03897997417443452,1.1235185829631265,2.129118086219709,6.307260225020787e-10,3.6000000000766483e-06,-8.471603821597767e-07,1.4825481804796564e-06,-8.485616261307191e-07,2.112210686091506e-06
2196.614877902098,-595851.8868471025,2111.4301432138127,597022.5130166779,1.092349259429861,0.039168960828776384,1.1635142887374372,2.2003572085812215,6.454688162441831e-10,3.659999999972557e-06,-8.608876044869181e-07,1.5051072516445137e-06,-8.623042491390641e-07,2.149589200919294e-06
2232.6469765930597,-605506.0800453238,2146.2090263351506,606699.0077762569,1.1282472158237742,0.039375957250425024,1.2045113032752597,2.2727373320543114,6.609398403092659e-10,3.7200000001404317e-06,-8.74584780796941e-07,1.527462650572787e-06,-8.760150878714148e-07,2.1871731500331785e-06
2268.682630685055,-615148.7128019816,2181.004806162834,616364.2590691536,1.1647038297022598,0.039604301058414317,1.2465811079347489,2.346251157313299,6.75933395282735e-10,3.780000000210878e-06,-8.882455581119031e-07,1.54958140926385e-06,-8.896900738917262e-07,2.2249932815899673e-06
2304.7207349439877,-624778.9507487486,2215.8186325268975,626017.451742383,1.2017164608246644,0.03985592132224264,1.2897996936789013,2.420894112876219,6.921539823888346e-10,3.840000000081693e-06,-9.018720386022699e-07,1.5714449210594275e-06,-9.033284049569919e-07,2.263072625132138e-06
2340.7618230756666,-634393.073744476,2250.6553798948316,635654.9662433233,1.2392767947403038,0.04013828057392475,1.3343019036257175,2.496650333371368,7.102647806909748e-10,3.900000000171807e-06,-9.154475379996702e-07,1.5929837881670483e-06,-9.16919247821733e-07,2.3014814038219124e-06
2376.8065743777825,-643989.7533177534,2285.5169219551362,645275.5109183113,1.277380780060924,0.04045443860100104,1.3802098590342171,2.5735123662106734,7.307970123789447e-10,3.960000000353392e-06,-9.289710838468474e-07,1.6141685779821203e-06,-9.304608839707033e-07,2.34024944893761e-06
2412.8555724665885,-653564.7767157435,2320.4091765947305,654874.9854510553,1.3160184361379696,0.040813209790393164,1.4277238915272257,2.651461375155894,7.56105114174211e-10,4.020000000201826e-06,-9.424411984337353e-07,1.6349190544589568e-06,-9.439212632935149e-07,2.379457969771366e-06
2448.9092471766735,-663116.6482467584,2355.3343175416317,664451.9372481015,1.3551847980799911,0.04121821854362801,1.477039619086096,2.730487747520645,7.87526136319008e-10,4.080000000103009e-06,-9.55858576930765e-07,1.6552065774323615e-06,-9.573029189464074e-07,2.419146740824864e-06
2484.9693418767697,-672642.922164314,2390.2968322352763,674003.9784565831,1.3948727765138371,0.04167511307007014,1.5284331275040293,2.8105777631069815,8.241982971744858e-10,4.1400000000685455e-06,-9.692204351124155e-07,1.674972873857106e-06,-9.70617072341532e-07,2.4593704483356695e-06
2521.035943851394,-682136.9756473012,2425.30588445034,683524.6595265389,1.435066249315119,0.042198322635295875,1.5823573159719162,2.891699497501145,8.697730581440607e-10,4.200000000040805e-06,-9.82512268087534e-07,1.6940885156082975e-06,-9.838524031991195e-07,2.5002645446499836e-06
2557.1124136590106,-691587.0862598848,2460.3764491847637,693002.5758426134,1.4757375130787256,0.04281328270881633,1.6395586842923981,2.9737978629380137,9.277192844100115e-10,4.260000000056835e-06,-9.957087531827661e-07,1.7123192514125577e-06,-9.96978012540794e-07,2.5420597487327782e-06
2593.2004161084988,-700982.2113525047,2495.5255047367086,702426.9757159086,1.5168589540343485,0.043544655774298884,1.701044214205587,3.0568163491792437,1.0049056685738698e-09,4.320000000177798e-06,-1.0088112371933693e-06,1.729444765772091e-06,-1.0099618730971089e-06,2.584984429087694e-06
2629.3043684019817,-710302.6198448554,2530.7796201309006,711778.6509803362,1.5583826733203927,0.04443657742170575,1.768580590666069,3.140656142683398,1.1167895313571945e-09,4.3800000001818635e-06,-1.021802157211326e-06,1.7450745588204694e-06,-1.022757312003298e-06,2.6294508458641433e-06
2665.4337815441963,-719506.2793512486,2566.197342994556,721016.6723902416,1.6002092282914748,0.045582887554708115,1.8459645884218663,3.2251134463973576,1.2869949885949506e-09,4.440000000172607e-06,-1.0346496006734201e-06,1.7583635416997362e-06,-1.0352808708936546e-06,2.6763200503318923e-06
2701.61362102755,-728487.3906504536,2601.9284218436583,730038.0169585659,1.6420915571284025,0.04722122875853637,1.943685123232672,3.309686910542608,1.5736989892738968e-09,4.500000000090494e-06,-1.0472954496972631e-06,1.7671781275643151e-06,-1.0473503979815093e-06,2.7277506108003557e-06
2738.015867104004,-736535.5343674964,2638.9872689650647,738150.9281793669,1.682399812461309,0.05095549380311544,2.14225205639804,3.3911957518223663,2.3104241297107593e-09,4.560000000082251e-06,-1.059386762966829e-06,1.7573434528450697e-06,-1.057849272176574e-06,2.798092676836712e-06
2.965711470582586,-656.1645074883455,2.5971950990862998,662.4949593720451,0.0015240805019596673,1.4600775519890277,1662.2261896462537,0.003080890049808207,-1.698771147884978e-07,4.619999999989803e-06,-9.058628531098099e-10,1.1291372280687102e-09,-1.7074142988593503e-07,4.61885593315382e-06
