F_1 (bot_pin),F_2 (bot_pin),F_1 (top_pin),F_2 (top_pin),elastic_energy,fracture_dissipation,undamaged_elastic_energy,external_work,displacement 1 [0.      0.02115 0.     ],displacement 2 [0.      0.02115 0.     ],displacement 1 [0.    0.017 0.   ],displacement 2 [0.    0.017 0.   ]
-26671.394997645966,-409847.0523588672,118694.8823056394,375321.9925628219,19.417778571834422,12.000755719120926,987.5912145485654,35.626413304885915,2.928282564804675e-06,-1.422095281422323e-06,1.2119066599035347e-05,-0.00011702979768609801
-26638.33536610468,-409375.8026915634,118550.61965793374,374898.958216175,19.425130853235224,12.05340107697222,1014.7648097025412,35.63996319102866,2.925108386965796e-06,-1.420525230405941e-06,1.2124614845893164e-05,-0.00011718557871599822
-26589.210147188725,-408654.9862270543,118334.78361669325,374246.46889265976,19.40492555187803,12.102189401201704,1038.9200341999358,35.60294805704683,2.920139575661247e-06,-1.4180857904729073e-06,1.2121067308507429e-05,-0.00011724860855361904
-26546.92854499374,-408039.16141038254,118149.2646024776,373690.42721242446,19.395294016859896,12.151629684348025,1064.2829427215017,35.58532757216676,2.9159210457163263e-06,-1.4160104876300442e-06,1.2121173765288052e-05,-0.00011734539630728909
-26501.45974527596,-407373.6505486517,117949.63079999665,373088.4452733109,19.379832181549908,12.20001201814368,1089.1110755607656,35.557004021381545,2.9113457894385983e-06,-1.4137625886686954e-06,1.2119137549130614e-05,-0.00011742198916052054
-26455.745865681463,-406704.46110657963,117748.96843166149,372483.00711803604,19.36430784217886,12.248738343637482,1114.4851371949562,35.528566339675265,2.9067463845317704e-06,-1.4115028639120259e-06,1.2117012860705688e-05,-0.00011749942617225694
-26402.482709367134,-405919.3178592168,117514.67430125397,371771.54941603314,19.33857261448975,12.298345139313339,1140.0803836476798,35.48138204664153,2.9013215619187184e-06,-1.4088419375623062e-06,1.2111872926005124e-05,-0.00011754824297633474
-26350.165988995894,-405147.46859608067,117284.53119211766,371071.9123975681,19.312505014143607,12.346368281144345,1165.181316016677,35.43358382961576,2.8959866183112654e-06,-1.4062255833738964e-06,1.2106472466732154e-05,-0.00011759212850502687
-26303.14308206569,-404458.15166602825,117077.91997633636,370448.4711177559,19.29693317715581,12.397094215486193,1192.6238840693586,35.40503705336815,2.8912495425535164e-06,-1.4038982337201536e-06,1.2104841354937508e-05,-0.00011767501973885316
-26254.92230377216,-403748.1763408677,116865.88845466501,369805.39705323626,19.276090865084225,12.444532283029636,1218.2689211148554,35.366814162369224,2.8863542639107288e-06,-1.4014958852602632e-06,1.2101171032969422e-05,-0.0001177335373071299
-26217.119068712396,-403199.7799255779,116700.26868795381,369310.8330430851,19.273379090921075,12.494755466542758,1246.8885907635795,35.361855386980764,2.8826227305649416e-06,-1.3996572569846018e-06,1.2103558870936338e-05,-0.00011785475033223544
-26174.27019181504,-402573.008583716,116512.18123390106,368744.20729122474,19.262221209925197,12.54407749926891,1274.7714942959801,35.34139355103838,2.8783286916988607e-06,-1.3975460624118263e-06,1.2103144624285784e-05,-0.00011794796766344484
-26134.190817861767,-401988.8009656677,116336.46870963305,368216.4638788137,19.255249989739806,12.593566449249222,1303.4203425098385,35.32860933863651,2.8743401683498303e-06,-1.3955832123425299e-06,1.2103976545277276e-05,-0.00011805461969338117
-26089.298531604738,-401331.79678782704,116139.39757002715,367622.4622052588,19.24384371668182,12.645685584081333,1333.607712439488,35.30767918869822,2.86984066471639e-06,-1.393370987510355e-06,1.2103701731477731e-05,-0.00011815462612760822
-26040.877708544387,-400617.9972555634,115926.50937253647,366975.6438008025,19.223129011854702,12.693949457058713,1361.3050596411554,35.26966589250299,2.864922282430744e-06,-1.3909574885524474e-06,1.210006224679236e-05,-0.0001182162397536556
-25998.219521754036,-399993.67698569765,115739.25140015568,366411.243552321,19.213093386109872,12.744381713891128,1391.3301141192671,35.251241468225,2.860650137416145e-06,-1.3888567397456412e-06,1.2100170325512388e-05,-0.00011831645985876737
-25949.400227842998,-399272.77663800825,115524.49165174208,365757.80959903146,19.19110831026004,12.792164612615016,1419.2499428874257,35.210887508581635,2.8556787430522595e-06,-1.3864179640716896e-06,1.2096203265445476e-05,-0.00011837314259777017
-25909.71967136509,-398693.23627304356,115350.43579156263,365234.17682250007,19.184440143943128,12.841742783860168,1449.7305714782526,35.19863421207787,2.851724085399313e-06,-1.3844719839695903e-06,1.2097315961575027e-05,-0.00011848190206968802
-25861.14406212476,-397976.7452312695,115136.79414506629,364585.0618332233,19.164869928333175,12.891661238914173,1479.7362403614193,35.162701602913955,2.8467917210322672e-06,-1.382051257773953e-06,1.2094366258706269e-05,-0.0001185518420732233
-25816.14854096289,-397315.0143806686,114939.12223685277,363985.9176492875,19.150172309244887,12.941219294688436,1510.3312850249788,35.13570604604027,2.8422505575894583e-06,-1.379820719387543e-06,1.2092826922842039e-05,-0.0001186360935585868
-25769.24129676392,-396624.96572076017,114732.96262463526,363361.3068450652,19.135330858731873,12.993446484047995,1542.8845522325296,35.10843195031094,2.837515790672196e-06,-1.3774949323363392e-06,1.2091620126167115e-05,-0.00011872702560201209
-25719.385875467044,-395886.91502048314,114513.55965336115,362691.87595004064,19.1115637930417,13.041388371092681,1572.3779297408732,35.06478552364847,2.832422944969663e-06,-1.3749976121173786e-06,1.2087093309754296e-05,-0.0001187791918139718
-25678.24770432563,-395283.95982064353,114332.95260465392,362146.6978321059,19.103183741459656,13.091747513906755,1604.9960113027,35.04936178430585,2.8283040480550673e-06,-1.3729719706232043e-06,1.2087857796141179e-05,-0.0001188856640618771
-25626.59109883666,-394517.74933727307,114105.48847732403,361451.4513047465,19.076884869942955,13.139998106708886,1635.0635024155201,35.00105838410008,2.8230106003218855e-06,-1.370377319715377e-06,1.208262505706484e-05,-0.00011893096418961479
-25582.466603146164,-393867.7691304088,113911.56832237478,360862.83145530394,19.062755960453366,13.189229584197596,1667.2073826291416,34.975081522384166,2.8185521450528264e-06,-1.3681875924636245e-06,1.2081391654898127e-05,-0.00011901694481730106
-25528.182918079616,-393061.5695382207,113672.41889045513,360131.20119519794,19.0343953310497,13.239411620618744,1699.0260468074412,34.92298391124863,2.8129794241555626e-06,-1.3654565904163126e-06,1.2075771143548826e-05,-0.00011906111743311681
-25478.176078896235,-392320.2658884843,113452.30657617372,359458.64169990004,19.010754111451302,13.288044371503643,1730.6574422240556,34.879542729481926,2.807866149494026e-06,-1.3629494850076455e-06,1.207138738719576e-05,-0.00011911610498920163
-25436.18403248779,-391703.34875171544,113267.85556335827,358900.60231353965,19.00181662259109,13.339407787412858,1765.794001615806,34.86306616848402,2.8036516264864527e-06,-1.3608773711485433e-06,1.2072173340181202e-05,-0.00011922452634316795
-25395.023239675338,-391096.8329459167,113086.96988469618,358351.372485574,18.989862055583316,13.386759906102204,1798.2656872267373,34.84105871501964,2.799496919841139e-06,-1.3588364305333943e-06,1.2071580422391851e-05,-0.00011931301446517411
-25372.878427777807,-390784.3360440018,112990.76088923469,358072.11074179964,19.009340516686756,13.437068661270546,1836.1059785134773,34.87671028918388,2.7974560114292014e-06,-1.3578201210805977e-06,1.208147979358304e-05,-0.0001195082694832754
-25330.831377490387,-390165.10232100426,112806.05308599546,357511.41538662114,18.998445885753902,13.486912342923143,1870.97862555503,34.85663240991081,2.793220155133037e-06,-1.3557387481408463e-06,1.2081361990819686e-05,-0.0001196069376205003
-25282.935045313818,-389454.89475644554,112595.29607658024,356866.99562751176,18.977228818357617,13.53532930141928,1904.2728989167301,34.81761999598242,2.7883288271627537e-06,-1.3533400232728152e-06,1.2077715160151103e-05,-0.00011966948819100003
-25227.60899614893,-388630.32351866557,112351.36721932387,356118.08684135793,18.9460253572298,13.584951918306837,1937.760188892283,34.76027144457683,2.782622166669682e-06,-1.3505450670977964e-06,1.2071246264539878e-05,-0.00011970386428975652
-25181.88725207112,-387952.1138494919,112150.07890169203,355502.9137389634,18.926588691591643,13.632069048549441,1971.0133998939898,34.724509184116734,2.77795334168613e-06,-1.3482551829230748e-06,1.206835468990723e-05,-0.00011976885991767276
-25159.067107589628,-387628.51517688617,112050.76948598344,355213.5839137158,18.946171766617496,13.683701032696122,2011.8829961818242,34.76032350421485,2.775837721238783e-06,-1.3472023501074572e-06,1.2078699773044393e-05,-0.00011996957001417299
-25119.670815443616,-387049.41329208727,111877.87998150013,354689.4742748153,18.93973135746134,13.73435682024848,2049.5630475913326,34.74839282904295,2.771892350425607e-06,-1.3452620501186516e-06,1.2080051921333033e-05,-0.00012008542003652723
-25076.92715135565,-386417.0643410414,111689.9866932988,354116.06583226146,18.925215143528916,13.78217410417279,2084.707216723262,34.72164937200893,2.767555333694146e-06,-1.343133178001565e-06,1.2078533284122028e-05,-0.00012016821930337161
-25025.335256197024,-385648.4861087549,111462.63863105245,353418.03742845694,18.89839428332995,13.831085041510702,2119.714027622835,34.67232185669227,2.7622461868495482e-06,-1.3405320706743278e-06,1.2073350535664485e-05,-0.00012021501817513184
-24981.799698847175,-385003.37940330786,111271.13513149743,352832.964142773,18.88268176038485,13.879027048881161,2155.6677849420557,34.64337117441036,2.7578175861231935e-06,-1.3383588697193262e-06,1.207161756164487e-05,-0.00012029469991201239
-24953.11306723529,-384588.06200643914,111145.69092067562,352459.1618514687,18.892555918592784,13.930097594108714,2197.2606762921255,34.661347339251,2.7550441373676447e-06,-1.3369874886252132e-06,1.2078759645396671e-05,-0.00012046449639175903
