F_1 (bot),F_2 (bot),F_1 (top),F_2 (top),elastic_energy,fracture_dissipation,undamaged_elastic_energy,external_work,"displacement 1 [0, 0.001, 0]","displacement 2 [0, 0.001, 0]","displacement 1 [0.0005, 0.00049, 0]","displacement 2 [0.0005, 0.00049, 0]","displacement 1 [0.0005, 0.00051, 0]","displacement 2 [0.0005, 0.00051, 0]"
0.0,0.0,0.0,0.0,0.0,0.037073294355877626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.003629283138046,-9800.631172147989,34.56602057836167,9818.929359382983,0.0002945335642445952,0.0370732944379002,0.00030414370429953855,0.0005929310402474185,1.0410803469620024e-11,6.000000000132728e-08,-1.42428159832599e-08,2.5344268120005647e-08,-1.4263537084692527e-08,3.4565175274137963e-08
2003.9703181011419,-544072.9701715572,1925.6854641171765,545128.5591816558,0.909984476216735,0.03833854685002806,0.9602345026953649,1.8327572538253185,5.749474523480447e-10,3.339164959970289e-06,-7.871533110271146e-07,1.38240557102104e-06,-7.884353313324197e-07,1.9518219447381364e-06
2698.7836061405987,-727799.4331972483,2599.1177485408653,729346.5554950747,1.6388306380827298,0.04706267492807987,1.9347265770802125,3.3031017013604096,1.54386866000374e-09,4.495312411514052e-06,-1.0463174664475717e-06,1.7667649168653898e-06,-1.0464339426856392e-06,2.723452419820979e-06
2749.7598165175978,-738177.940967704,2652.0194873822456,739837.6837115688,1.693193568814356,0.05417646261230741,2.334985713321208,3.413348758075264,2.7175521695412766e-09,4.578971701968976e-06,-1.062941966161342e-06,1.7368418034097636e-06,-1.0603767305181581e-06,2.837973057743683e-06
2762.080138919251,-738651.9134790532,2667.1457892017906,740389.2703063617,1.7014656957885732,0.06017861445443819,2.74983371626989,3.430992185541036,2.0327289271846774e-09,4.598238471402811e-06,-1.0662606030188871e-06,1.6959363395074726e-06,-1.0648798010068462e-06,2.9000378385600624e-06
2727.99279205885,-727815.50186113,2636.2207673042435,729573.2123438081,1.6555061956059378,0.06375684248517795,3.0295088762164766,3.338770826576886,7.942468569774084e-10,4.540548026820693e-06,-1.0530225255747396e-06,1.647674823548168e-06,-1.0543582844012021e-06,2.892962070984593e-06
2695.1049590915645,-715651.3670854581,2608.2141771158617,717471.4432805604,1.6077363026464238,0.07083642390483288,3.6554068206141626,3.2424913635127157,5.929910801370653e-12,4.4842959211977995e-06,-1.04136845760207e-06,1.5760443900578868e-06,-1.0446562694355598e-06,2.9103545043158546e-06
2713.366642086502,-716356.2046942564,2630.238231000417,718293.3853620735,1.6198760344113887,0.07965993899322454,4.494144231676672,3.2668546147044886,1.7775803190653812e-09,4.513497714733443e-06,-1.0507130067787315e-06,1.5269728571293738e-06,-1.049392478326696e-06,2.986749833128732e-06
2705.08205298939,-711697.1605410161,2624.774011292111,713691.3660536665,1.6042169478102872,0.08494227961704154,4.99805823712281,3.2352538615105915,2.2966684814179538e-09,4.4989926975046865e-06,-1.0483787600810547e-06,1.4899886802999976e-06,-1.045443752066905e-06,3.008615374205563e-06
2698.9339484489,-708854.346534486,2620.091415983436,710875.4078652246,1.594057195396558,0.0875284338926693,5.361119401004183,3.214727826502556,2.065388090725577e-09,4.48835599920373e-06,-1.0459235257762018e-06,1.4716840221540682e-06,-1.0433495215024853e-06,3.016482727816912e-06
2701.4974717009404,-707761.3174179618,2624.466852513306,709829.9027810139,1.592903677673845,0.0912162104032373,5.970090713252098,3.2123082688126314,7.591456456154246e-10,4.4919198636245935e-06,-1.0455876450334158e-06,1.4529674509652463e-06,-1.04604339089103e-06,3.039878603998413e-06
2718.1075373360645,-709293.9344148425,2643.529856153631,711448.8022149178,1.6058994488632494,0.09715095096787349,6.918729911079586,3.2383743536820315,-7.582177182575686e-10,4.518599582974591e-06,-1.0495673307209292e-06,1.4307162820486598e-06,-1.0535360001169925e-06,3.0898803567695156e-06
2720.858663622915,-708124.2738590543,2648.1315873300296,710330.9361436054,1.6047041806307474,0.10117565028708828,7.507199414309293,3.235866702104792,-1.8481444571138808e-09,4.5225692253765444e-06,-1.04876988256523e-06,1.4122037299389918e-06,-1.0550574313642273e-06,3.1130079403600137e-06
2699.945083899011,-700989.6825244817,2629.489490198225,703223.5494211959,1.5761650445888162,0.10476173734781873,8.027573262935753,3.1782439847827963,-2.856731744890204e-09,4.487235641039482e-06,-1.0393204669485497e-06,1.383896986412236e-06,-1.0477695566647833e-06,3.1063873180973863e-06
2686.3628790439166,-694334.5190110427,2619.295887571195,696639.8405315061,1.5531481668665954,0.11145410162850143,9.00567522073854,3.131716014742728,-3.680381601602715e-09,4.4638847248192535e-06,-1.031479714501408e-06,1.3452778175777717e-06,-1.0414386367896866e-06,3.121745177581279e-06
2693.733953113934,-693458.0686119837,2629.0373260250794,695844.3900721812,1.5553617885223177,0.11747610935576303,9.982036437598616,3.1360930014485766,-3.503135773752499e-09,4.475715684620632e-06,-1.0317955254438328e-06,1.3215754296613357e-06,-1.0409320496014651e-06,3.1569576642786338e-06
2704.0536210140676,-694459.6460239618,2640.584950629681,696899.9904916203,1.5635501795953954,0.1210795064072614,10.739071613086654,3.1525539455461775,-3.3309994202052447e-09,4.492679732814842e-06,-1.0339541438169294e-06,1.3108040799159053e-06,-1.0425090408821888e-06,3.1845005047240043e-06
2712.082260909305,-694708.0636157941,2649.955012955359,697205.0967508515,1.5687848770415889,0.1251260429112513,11.619775167130735,3.1630717923883065,-2.3058153039849483e-09,4.505993633369469e-06,-1.0353254544291616e-06,1.2973920349272408e-06,-1.0416087508242025e-06,3.2106634214460465e-06
2700.17776090018,-689233.2590694851,2640.4340695222263,691785.3026568766,1.5495438897453135,0.13043912940955324,12.618440017030624,3.1242076769219445,-2.5108890027574023e-09,4.485912642479597e-06,-1.0278325450938798e-06,1.2698033987066977e-06,-1.0342736344595008e-06,3.218122292438572e-06
2704.2836383191902,-687811.1233408183,2646.501742843763,690434.9662861833,1.5487065138778933,0.1358678534981548,13.789336942365729,3.1224575748132617,-2.311862539207431e-09,4.492585034513342e-06,-1.0261897068197472e-06,1.2499026997007396e-06,-1.0319598276688868e-06,3.244537284409385e-06
2720.2552489833392,-689794.893437343,2663.771997225283,692492.0914000658,1.5624019535104845,0.14050976561675643,14.938998350513662,3.1500243204093477,-1.7952658134815597e-09,4.519132127637845e-06,-1.0293676428536758e-06,1.2392711982900428e-06,-1.0338229464123354e-06,3.281495626872813e-06
2712.3868422390597,-686276.7193385987,2657.292139235444,689008.39371319,1.549941605912051,0.14388545239158745,15.61246783651615,3.1248621804721277,-2.050018039847511e-09,4.505959982966906e-06,-1.0240674319708952e-06,1.2229682069551955e-06,-1.0288159933761626e-06,3.2846743379089803e-06
2705.270867079536,-682241.839109322,2652.148634373664,685028.5985195044,1.5367455934849552,0.14877079474653765,16.682915098901855,3.09818614809403,-3.5020231510516915e-09,4.493840832604037e-06,-1.0173683720024179e-06,1.20181138491627e-06,-1.0246285316921442e-06,3.294124187821304e-06
2697.3424432127795,-677499.7647377724,2646.5090425150916,680355.2704676519,1.5215967788656386,0.1548147069300214,17.96819419348018,3.0675714426798097,-4.769769240129215e-09,4.4804668314351515e-06,-1.0094969112079885e-06,1.1765869248502151e-06,-1.018889020958035e-06,3.306269601006525e-06
2684.610513907881,-672260.661046859,2635.478105969063,675160.1470290875,1.5027834253314531,0.15937973535885092,18.903047062802354,3.0296093575966903,-4.6042856080311796e-09,4.45939802238319e-06,-1.0015045503311588e-06,1.1548547363818e-06,-1.0104908757243484e-06,3.306798445943755e-06
2732.0446822216772,-681155.1298481418,2684.052736771947,684191.218825795,1.5497409027045908,0.16602380242180254,21.361522461581043,3.124228353910398,-4.5411059572016724e-09,4.538452878102517e-06,-1.0138677479683875e-06,1.1522130312516794e-06,-1.0224847908670183e-06,3.3884146430299086e-06
2746.731231333979,-682900.6724898086,2699.8330841625793,686008.1778489937,1.56209367530414,0.17031276384790847,22.709137286157056,3.1490789104480292,-6.118348452601895e-09,4.562766333499617e-06,-1.0152443838079536e-06,1.144477221409968e-06,-1.026345731136979e-06,3.4208627282901647e-06
2710.2957731010993,-672329.8527607342,2665.05621027662,675439.1314726006,1.5175522990032684,0.1737366366339545,22.979116170372944,3.059257033175921,-6.7609196843435184e-09,4.502228998921579e-06,-9.99052765223165e-07,1.1182524357080445e-06,-1.0110616997338512e-06,3.386640815867639e-06
2677.6414395617767,-663162.3723239868,2633.6598788257925,666264.4439282012,1.4788623415293465,0.17611900768592526,23.150308467418782,2.981245146296591,-7.021804349771358e-09,4.4480066597435595e-06,-9.852027614198324e-07,1.096989678628654e-06,-9.975491091885994e-07,3.3536827771821636e-06
